customer_id,age_group,city,occupation,income_level,register_date,aum,risk_appetite,vip_level,has_app
C006826,35-44,上海,其他,30-50万,2018-09-09,299342.44,R3,金卡,0
C006827,18-24,常州,退休,30-50万,2023-01-29,440145.78,R4,银卡,1
C006828,55-64,南京,企业职员,10万以下,2024-03-16,18965.19,R4,普通,1
C006829,45-54,深圳,其他,10-30万,2021-11-09,159504.26,R3,普通,1
C006830,45-54,深圳,企业职员,30-50万,2020-03-19,346794.35,R4,银卡,1
C006831,35-44,常州,个体经营,10-30万,2020-06-14,132920.53,R3,银卡,1
C006832,45-54,苏州,专业技术,10-30万,2018-09-10,133954.98,R3,银卡,0
C006833,25-34,南京,专业技术,30-50万,2023-03-01,890904.55,R3,普通,1
C006834,65+,南京,专业技术,10万以下,2019-09-02,36306.23,R4,银卡,0
C006835,35-44,杭州,退休,30-50万,2019-10-03,414915.14,R3,钻石,1
C006836,25-34,无锡,其他,10-30万,2019-06-07,84885.76,R4,普通,0
C006837,18-24,南通,公务员,10-30万,2018-12-24,179232.59,R2,普通,0
C006838,45-54,苏州,退休,10-30万,2022-08-12,104835.14,R5,钻石,1
C006839,65+,徐州,企业职员,10-30万,2022-07-20,55966.41,R2,金卡,1
C006840,55-64,上海,其他,10万以下,2021-09-10,27211.87,R1,普通,1
C006841,45-54,北京,个体经营,10万以下,2022-04-23,33014.35,R1,普通,1
C006842,65+,常州,退休,10-30万,2023-08-06,79697.55,R3,银卡,1
C006843,45-54,苏州,公务员,10-30万,2022-06-07,113114.61,R1,普通,0
C006844,35-44,南京,其他,10-30万,2022-02-23,115786.77,R1,普通,1
C006845,45-54,杭州,专业技术,10万以下,2019-11-06,29172.99,R2,普通,0
C006846,18-24,杭州,退休,10万以下,2024-05-13,55618.64,R3,普通,0
C006847,25-34,苏州,公务员,10万以下,2019-11-23,15571.13,R1,普通,1
C006848,35-44,南京,专业技术,10-30万,2019-09-22,331753.75,R3,普通,1
C006849,25-34,上海,退休,10万以下,2023-08-13,29511.49,R3,普通,1
C006850,65+,上海,专业技术,10万以下,2018-09-04,40097.06,R3,银卡,1
C006851,65+,上海,公务员,10-30万,2020-01-21,127920.61,R3,金卡,1
C006852,35-44,南京,其他,30-50万,2020-03-12,168755.81,R2,银卡,1
C006853,45-54,深圳,公务员,10-30万,2019-10-18,70753.56,R5,普通,0
C006854,35-44,南通,企业职员,10万以下,2019-07-15,23082.15,R4,钻石,1
C006855,25-34,南通,专业技术,30-50万,2021-12-28,657420.9,R2,钻石,1
C006856,35-44,南京,专业技术,10-30万,2021-04-28,60059.23,R1,普通,0
C006857,25-34,南京,个体经营,10-30万,2020-09-26,78227.64,R3,钻石,1
C006858,35-44,南京,个体经营,10万以下,2023-04-06,32577.53,R4,普通,1
C006859,25-34,无锡,企业职员,10万以下,2024-01-18,38001.5,R4,普通,1
C006860,25-34,深圳,专业技术,10-30万,2020-01-28,149732.77,R4,普通,1
C006861,25-34,上海,公务员,10万以下,2022-11-29,18342.02,R5,普通,1
C006862,55-64,深圳,专业技术,10-30万,2022-08-12,53973.66,R3,金卡,1
C006863,25-34,上海,其他,10-30万,2023-10-17,157121.84,R1,普通,1
C006864,35-44,南京,个体经营,10万以下,2021-08-25,61421.46,R1,银卡,1
C006865,35-44,上海,专业技术,10万以下,2020-12-28,25242.94,R1,银卡,1
C006866,35-44,徐州,退休,10万以下,2018-12-28,16926.05,R2,普通,1
C006867,35-44,北京,专业技术,10-30万,2021-06-15,96790.76,R1,银卡,1
C006868,18-24,南通,专业技术,10万以下,2022-03-03,36533.46,R2,普通,1
C006869,45-54,苏州,个体经营,10-30万,2019-08-19,106795.97,R4,普通,0
C006870,35-44,上海,公务员,10万以下,2022-09-03,60630.27,R1,普通,1
C006871,45-54,上海,退休,10-30万,2024-05-07,190561.91,R4,金卡,1
C006872,35-44,常州,专业技术,50万以上,2024-03-23,1644825.24,R4,银卡,1
C006873,35-44,南京,个体经营,30-50万,2019-04-30,150551.18,R1,银卡,0
C006874,35-44,无锡,企业职员,10-30万,2020-03-10,84890.31,R1,普通,1
C006875,25-34,杭州,企业职员,10-30万,2023-05-01,91238.83,R2,银卡,1
C006876,35-44,苏州,退休,10-30万,2023-02-13,82614.38,R4,银卡,1
C006877,18-24,上海,企业职员,50万以上,2019-05-17,1650165.76,R3,金卡,1
C006878,35-44,苏州,其他,10-30万,2020-07-25,133381.41,R1,银卡,0
C006879,45-54,苏州,企业职员,10万以下,2021-07-06,12989.74,R3,普通,1
C006880,25-34,苏州,企业职员,30-50万,2022-03-17,598103.36,R4,金卡,1
C006881,18-24,南京,公务员,10万以下,2022-02-12,30242.83,R2,银卡,1
C006882,45-54,苏州,公务员,30-50万,2019-09-03,478322.53,R3,普通,1
C006883,35-44,上海,公务员,10万以下,2023-03-24,43536.97,R3,银卡,1
C006884,55-64,无锡,企业职员,10万以下,2019-01-21,20444.47,R2,普通,1
C006885,65+,苏州,企业职员,30-50万,2022-12-24,750633.41,R4,银卡,1
C006886,65+,上海,退休,10-30万,2022-12-30,111786.97,R2,普通,1
C006887,35-44,常州,其他,10-30万,2022-02-22,255638.76,R4,银卡,0
C006888,25-34,无锡,企业职员,30-50万,2019-08-23,255826.21,R3,普通,1
C006889,45-54,杭州,专业技术,30-50万,2024-05-20,821053.15,R2,金卡,1
C006890,45-54,无锡,专业技术,10-30万,2023-06-30,76363.11,R3,普通,1
C006891,45-54,南通,退休,50万以上,2022-02-26,5364782.05,R1,普通,1
C006892,35-44,南京,个体经营,10-30万,2023-07-26,74557.81,R2,普通,1
C006893,18-24,苏州,公务员,10万以下,2022-02-08,50881.06,R2,普通,0
C006894,25-34,苏州,退休,30-50万,2021-11-01,333708.36,R4,银卡,1
C006895,25-34,北京,专业技术,10-30万,2020-09-09,171571.99,R4,普通,1
C006896,25-34,南京,专业技术,30-50万,2022-06-18,391976.55,R2,普通,0
C006897,65+,上海,企业职员,10万以下,2021-03-04,17384.56,R2,金卡,1
C006898,18-24,上海,专业技术,10万以下,2018-06-21,7409.64,R5,普通,1
C006899,45-54,苏州,其他,10万以下,2021-08-20,105108.07,R3,普通,1
C006900,65+,苏州,专业技术,10-30万,2019-07-29,124462.42,R1,普通,1
C006901,35-44,南京,其他,30-50万,2022-10-07,91808.01,R2,钻石,1
C006902,35-44,苏州,退休,10-30万,2019-01-20,139602.07,R2,普通,1
C006903,45-54,北京,个体经营,10万以下,2020-12-28,42350.94,R2,普通,1
C006904,25-34,南京,个体经营,10-30万,2023-08-06,83927.33,R3,普通,1
C006905,35-44,无锡,公务员,10-30万,2018-12-15,84210.07,R3,银卡,1
C006906,55-64,苏州,个体经营,10-30万,2020-02-12,118815.38,R3,普通,0
C006907,45-54,上海,公务员,10-30万,2022-05-08,218938.06,R2,金卡,1
C006908,55-64,苏州,企业职员,10万以下,2020-10-10,31537.5,R3,普通,1
C006909,65+,苏州,退休,10-30万,2018-09-16,249411.56,R3,银卡,1
C006910,35-44,南京,公务员,10-30万,2023-10-26,211262.48,R3,普通,1
C006911,45-54,北京,其他,10万以下,2024-03-06,26757.24,R1,金卡,1
C006912,45-54,常州,个体经营,10-30万,2019-08-20,54720.03,R2,普通,1
C006913,45-54,南京,专业技术,10-30万,2022-09-06,107142.14,R2,普通,0
C006914,45-54,上海,专业技术,10-30万,2019-04-10,156136.86,R2,普通,1
C006915,45-54,上海,公务员,10万以下,2019-10-09,30911.99,R3,普通,1
C006916,55-64,常州,退休,10万以下,2018-11-28,41198.83,R3,普通,0
C006917,35-44,深圳,个体经营,30-50万,2019-11-04,615955.39,R2,普通,1
C006918,45-54,苏州,其他,10万以下,2018-10-03,39119.72,R3,普通,1
C006919,25-34,杭州,个体经营,30-50万,2020-09-06,348556.48,R3,普通,1
C006920,45-54,杭州,公务员,10-30万,2023-10-07,155622.54,R3,普通,0
C006921,45-54,常州,企业职员,10-30万,2023-02-27,366953.03,R3,普通,0
C006922,55-64,南通,专业技术,30-50万,2019-02-07,189905.16,R4,普通,1
C006923,35-44,南京,专业技术,10-30万,2022-08-29,153106.76,R3,钻石,1
C006924,35-44,南京,退休,10万以下,2018-09-21,74978.32,R1,普通,1
C006925,35-44,无锡,公务员,10万以下,2019-02-25,16674.86,R4,银卡,1
C006926,25-34,北京,公务员,10-30万,2020-04-03,197955.41,R2,普通,1
C006927,25-34,南京,公务员,10-30万,2023-08-06,211632.31,R3,普通,0
C006928,55-64,常州,专业技术,30-50万,2023-04-23,191146.75,R5,钻石,1
C006929,25-34,南京,公务员,10-30万,2019-12-08,171343.89,R2,银卡,1
C006930,65+,苏州,个体经营,10-30万,2022-01-01,104776.95,R2,银卡,1
C006931,25-34,无锡,其他,10万以下,2021-12-30,29106.88,R1,普通,0
C006932,45-54,深圳,个体经营,10万以下,2023-11-15,25501.06,R5,银卡,1
C006933,35-44,南京,其他,30-50万,2021-08-25,771093.08,R2,金卡,1
C006934,45-54,南京,企业职员,10万以下,2024-05-22,28364.46,R4,普通,0
C006935,45-54,南京,个体经营,50万以上,2023-07-25,1189827.5,R1,普通,1
C006936,45-54,常州,企业职员,10万以下,2018-11-15,23998.94,R1,金卡,1
C006937,55-64,常州,专业技术,10-30万,2019-11-15,101189.68,R1,普通,1
C006938,35-44,南京,公务员,10万以下,2018-07-23,17486.51,R4,普通,1
C006939,18-24,苏州,公务员,30-50万,2018-12-04,315891.1,R1,普通,1
C006940,25-34,苏州,其他,10万以下,2018-11-17,31818.0,R4,普通,0
C006941,45-54,南京,专业技术,10-30万,2021-12-17,146889.77,R3,普通,1
C006942,35-44,杭州,公务员,50万以上,2022-11-20,2738703.51,R4,普通,1
C006943,35-44,上海,退休,10-30万,2020-04-15,135365.86,R2,普通,1
C006944,45-54,苏州,企业职员,10万以下,2020-09-03,23664.18,R3,普通,1
C006945,35-44,南通,专业技术,30-50万,2021-10-23,241276.73,R1,普通,0
C006946,45-54,苏州,专业技术,10-30万,2021-05-28,139036.32,R2,银卡,0
C006947,45-54,南京,企业职员,10万以下,2023-03-16,28290.1,R3,银卡,1
C006948,45-54,南通,其他,10-30万,2021-06-05,115046.12,R1,普通,1
C006949,45-54,上海,企业职员,30-50万,2018-08-10,456107.86,R5,普通,1
C006950,55-64,苏州,企业职员,10-30万,2021-11-01,155584.08,R1,金卡,1
C006951,45-54,苏州,个体经营,30-50万,2021-04-19,457754.11,R2,普通,1
C006952,65+,苏州,退休,30-50万,2018-09-30,367309.75,R3,金卡,1
C006953,25-34,苏州,专业技术,10-30万,2019-04-11,80382.85,R3,钻石,1
C006954,45-54,常州,企业职员,10-30万,2019-08-27,88331.73,R2,普通,0
C006955,45-54,上海,企业职员,30-50万,2024-05-20,611304.05,R5,普通,1
C006956,35-44,南京,企业职员,10-30万,2019-04-25,97095.85,R1,普通,0
C006957,25-34,上海,其他,10万以下,2023-12-14,15304.95,R3,普通,1
C006958,35-44,深圳,其他,10-30万,2024-03-16,214279.04,R1,银卡,0
C006959,35-44,南京,企业职员,30-50万,2022-04-16,249703.77,R1,普通,1
C006960,55-64,常州,退休,10万以下,2021-12-07,30533.39,R3,钻石,1
C006961,35-44,无锡,退休,10万以下,2023-09-09,38350.94,R4,银卡,1
C006962,25-34,南通,专业技术,10万以下,2020-10-24,30048.31,R3,钻石,0
C006963,35-44,北京,企业职员,10万以下,2018-11-14,8689.61,R2,普通,1
C006964,35-44,北京,企业职员,50万以上,2020-06-12,1823411.33,R1,普通,1
C006965,25-34,无锡,退休,10-30万,2018-08-18,232926.6,R5,普通,0
C006966,35-44,上海,专业技术,30-50万,2019-01-10,592725.07,R2,银卡,1
C006967,35-44,常州,公务员,30-50万,2019-07-04,138305.85,R3,普通,0
C006968,25-34,上海,企业职员,10-30万,2023-05-30,347621.38,R1,金卡,0
C006969,45-54,北京,个体经营,30-50万,2020-07-28,206136.54,R1,普通,1
C006970,35-44,上海,个体经营,50万以上,2023-11-15,874813.44,R1,银卡,0
C006971,45-54,南京,其他,30-50万,2019-10-06,591347.21,R1,普通,1
C006972,35-44,苏州,退休,30-50万,2019-01-13,501641.27,R3,银卡,0
C006973,25-34,上海,个体经营,10-30万,2023-09-11,124918.22,R2,银卡,1
C006974,65+,南京,专业技术,30-50万,2021-05-13,300895.02,R4,普通,0
C006975,35-44,常州,专业技术,10万以下,2023-08-25,58359.71,R1,金卡,1
C006976,18-24,徐州,退休,30-50万,2021-03-02,392211.65,R2,普通,1
C006977,55-64,杭州,专业技术,10-30万,2021-09-11,54848.96,R2,普通,0
C006978,25-34,杭州,企业职员,10-30万,2019-01-20,222214.19,R2,钻石,1
C006979,55-64,南京,专业技术,30-50万,2022-10-10,446351.63,R1,银卡,1
C006980,45-54,上海,退休,10-30万,2019-11-25,209556.86,R1,普通,0
C006981,65+,杭州,其他,10万以下,2020-06-15,39943.73,R1,普通,0
C006982,65+,南京,其他,30-50万,2020-01-06,1322495.71,R2,金卡,1
C006983,25-34,常州,退休,50万以上,2018-08-17,1284641.86,R1,普通,1
C006984,45-54,徐州,其他,10-30万,2023-04-18,120969.49,R2,普通,1
C006985,25-34,苏州,企业职员,30-50万,2024-05-02,573283.22,R2,普通,1
C006986,45-54,无锡,企业职员,30-50万,2020-09-02,343631.0,R2,普通,0
C006987,45-54,南京,公务员,30-50万,2023-09-05,597517.4,R1,普通,1
C006988,18-24,上海,企业职员,10-30万,2021-09-14,27488.98,R3,普通,1
C006989,18-24,苏州,专业技术,10-30万,2021-04-11,115711.51,R2,普通,1
C006990,18-24,无锡,专业技术,30-50万,2020-09-25,379922.89,R5,普通,1
C006991,25-34,常州,专业技术,50万以上,2024-05-05,1399139.64,R1,普通,1
C006992,25-34,南京,专业技术,10万以下,2020-12-12,19350.8,R1,银卡,1
C006993,55-64,无锡,个体经营,10万以下,2019-09-22,47193.62,R4,银卡,1
C006994,35-44,南京,其他,10-30万,2024-04-04,93248.63,R2,普通,1
C006995,55-64,苏州,公务员,30-50万,2022-01-14,442129.02,R1,普通,0
C006996,55-64,苏州,个体经营,30-50万,2022-05-06,392635.9,R4,银卡,1
C006997,45-54,常州,企业职员,10-30万,2022-05-13,154111.11,R3,普通,1
C006998,35-44,无锡,专业技术,10万以下,2021-08-28,61355.07,R3,普通,0
C006999,55-64,南京,个体经营,10-30万,2023-07-25,132296.24,R1,银卡,1
C007000,45-54,苏州,公务员,30-50万,2021-05-27,609210.01,R2,普通,0
C007001,45-54,南京,专业技术,10-30万,2023-12-14,129014.76,R2,普通,1
C007002,55-64,苏州,其他,10万以下,2023-10-26,23293.94,R3,银卡,1
C007003,45-54,南京,退休,10-30万,2021-03-08,111800.16,R2,普通,1
C007004,35-44,南京,企业职员,30-50万,2019-01-02,347127.92,R3,普通,0
C007005,55-64,常州,个体经营,10-30万,2020-02-25,159424.88,R5,金卡,1
C007006,35-44,北京,其他,10万以下,2022-05-27,31643.2,R5,普通,1
C007007,55-64,南京,公务员,10-30万,2022-05-02,80669.41,R1,普通,1
C007008,18-24,上海,其他,50万以上,2021-06-20,1342433.45,R3,普通,0
C007009,18-24,南京,其他,10-30万,2024-03-16,55954.19,R3,钻石,1
C007010,35-44,苏州,企业职员,10-30万,2020-06-01,109419.61,R4,普通,1
C007011,18-24,无锡,其他,10万以下,2023-08-11,30019.59,R4,金卡,1
C007012,65+,南京,退休,10-30万,2020-02-01,296401.76,R3,普通,1
C007013,18-24,徐州,个体经营,30-50万,2022-03-01,785005.38,R3,金卡,0
C007014,45-54,南京,个体经营,30-50万,2022-02-20,238513.82,R1,银卡,1
C007015,25-34,杭州,个体经营,10-30万,2021-10-06,132737.89,R3,普通,1
C007016,65+,南通,公务员,30-50万,2023-08-21,446357.28,R3,银卡,0
C007017,35-44,上海,退休,10-30万,2022-12-21,106940.55,R3,普通,0
C007018,18-24,南京,个体经营,30-50万,2023-03-02,368013.74,R3,普通,0
C007019,18-24,苏州,个体经营,10万以下,2019-04-25,25134.03,R2,普通,1
C007020,35-44,上海,其他,10-30万,2023-06-03,306079.84,R3,银卡,1
C007021,65+,无锡,企业职员,30-50万,2023-08-22,324852.89,R5,普通,0
C007022,65+,徐州,个体经营,50万以上,2022-12-11,1778790.57,R2,银卡,1
C007023,35-44,无锡,专业技术,30-50万,2021-11-09,112950.48,R4,银卡,1
C007024,35-44,上海,公务员,10-30万,2020-10-11,181141.04,R3,普通,0
C007025,25-34,徐州,公务员,30-50万,2021-11-12,723132.12,R2,普通,1
C007026,35-44,苏州,专业技术,30-50万,2021-03-10,236382.09,R2,普通,1
C007027,45-54,北京,公务员,10万以下,2021-04-19,23225.57,R3,普通,0
C007028,25-34,上海,个体经营,10-30万,2023-05-27,150391.74,R4,普通,1
C007029,45-54,南京,企业职员,10-30万,2024-05-15,121173.34,R1,普通,0
C007030,55-64,南京,企业职员,10-30万,2020-04-23,151513.77,R4,普通,0
C007031,18-24,上海,退休,30-50万,2018-09-24,346486.55,R3,银卡,0
C007032,25-34,徐州,公务员,10-30万,2024-01-12,304638.08,R2,普通,1
C007033,25-34,北京,企业职员,10万以下,2018-11-20,21462.93,R1,金卡,1
C007034,25-34,上海,企业职员,10万以下,2018-12-08,115236.29,R1,银卡,1
C007035,25-34,南京,专业技术,30-50万,2019-09-01,744286.85,R1,钻石,0
C007036,45-54,南京,专业技术,10万以下,2021-01-02,45479.2,R1,银卡,1
C007037,25-34,常州,专业技术,30-50万,2022-05-15,237751.43,R1,普通,1
C007038,45-54,常州,专业技术,10万以下,2020-11-10,47277.69,R5,普通,1
C007039,55-64,北京,专业技术,10-30万,2024-05-07,162302.35,R3,普通,1
C007040,65+,上海,退休,30-50万,2022-09-11,138609.32,R4,银卡,0
C007041,45-54,北京,其他,10-30万,2022-01-16,59453.33,R3,银卡,0
C007042,25-34,上海,公务员,30-50万,2021-05-02,478319.3,R3,普通,1
C007043,25-34,徐州,企业职员,10万以下,2022-10-10,28065.68,R4,银卡,1
C007044,25-34,南通,退休,10-30万,2021-11-06,92689.26,R2,普通,0
C007045,65+,南通,企业职员,10-30万,2020-01-18,205812.66,R3,银卡,1
C007046,65+,常州,个体经营,30-50万,2018-09-09,257128.23,R4,普通,1
C007047,35-44,杭州,专业技术,10万以下,2019-06-18,23892.79,R5,普通,1
C007048,35-44,苏州,企业职员,10-30万,2023-12-16,86832.14,R2,普通,1
C007049,35-44,北京,其他,10-30万,2020-11-12,154868.5,R4,钻石,1
C007050,25-34,南通,其他,50万以上,2021-08-26,634915.1,R3,银卡,1
C007051,65+,无锡,其他,30-50万,2021-04-09,311883.16,R2,普通,1
C007052,25-34,南京,退休,30-50万,2019-08-25,169030.97,R2,普通,1
C007053,35-44,苏州,退休,10-30万,2022-06-12,102622.17,R2,普通,1
C007054,35-44,南通,专业技术,10-30万,2021-02-18,172261.94,R2,普通,1
C007055,25-34,南京,退休,30-50万,2019-01-27,579353.48,R1,银卡,1
C007056,35-44,南京,企业职员,30-50万,2021-01-04,278012.31,R1,普通,0
C007057,55-64,苏州,公务员,30-50万,2021-01-26,522239.1,R4,普通,1
C007058,25-34,苏州,企业职员,30-50万,2018-12-05,364629.89,R4,普通,0
C007059,45-54,深圳,企业职员,30-50万,2024-03-29,789979.53,R4,银卡,0
C007060,35-44,南通,专业技术,10万以下,2022-02-25,28112.55,R3,普通,1
C007061,25-34,无锡,退休,10万以下,2021-06-13,6784.72,R5,普通,0
C007062,18-24,深圳,其他,50万以上,2024-05-27,2346220.21,R3,普通,1
C007063,25-34,无锡,企业职员,10-30万,2021-07-22,95386.98,R2,银卡,1
C007064,18-24,深圳,专业技术,10万以下,2018-11-03,26156.49,R2,钻石,1
C007065,35-44,深圳,退休,10-30万,2019-09-01,141946.96,R2,普通,1
C007066,55-64,上海,企业职员,10-30万,2024-03-20,58858.59,R3,普通,1
C007067,45-54,常州,公务员,30-50万,2019-02-19,415212.87,R2,银卡,0
C007068,65+,杭州,专业技术,30-50万,2019-08-12,522546.01,R5,普通,0
C007069,35-44,苏州,企业职员,10万以下,2019-02-18,35989.58,R1,普通,1
C007070,45-54,无锡,个体经营,10-30万,2023-07-29,88945.7,R1,普通,1
C007071,45-54,南京,个体经营,10万以下,2019-01-05,49262.51,R2,普通,1
C007072,25-34,苏州,企业职员,30-50万,2024-04-16,242916.21,R2,普通,1
C007073,25-34,南京,企业职员,10万以下,2024-03-16,21942.75,R5,普通,1
C007074,35-44,杭州,退休,10-30万,2022-04-12,112111.18,R3,普通,1
C007075,55-64,南京,企业职员,10-30万,2019-07-03,139104.57,R2,普通,1
C007076,35-44,无锡,专业技术,10-30万,2019-03-19,102025.22,R3,普通,0
C007077,25-34,无锡,个体经营,10-30万,2020-08-07,221802.02,R2,金卡,0
C007078,65+,无锡,退休,30-50万,2024-03-11,463639.66,R2,普通,1
C007079,25-34,杭州,其他,10-30万,2019-02-25,124626.43,R2,金卡,1
C007080,65+,杭州,企业职员,10万以下,2022-11-01,34167.18,R2,钻石,1
C007081,55-64,徐州,其他,10-30万,2019-12-06,173113.03,R3,普通,1
C007082,55-64,上海,企业职员,10-30万,2022-09-26,135352.05,R4,金卡,0
C007083,55-64,杭州,其他,10-30万,2021-01-03,48556.76,R2,普通,1
C007084,25-34,无锡,专业技术,30-50万,2023-11-05,689673.97,R3,普通,1
C007085,45-54,无锡,企业职员,10-30万,2018-05-29,127399.69,R3,银卡,1
C007086,45-54,苏州,专业技术,30-50万,2023-11-10,563344.28,R2,普通,1
C007087,45-54,苏州,其他,10万以下,2018-08-28,24489.04,R3,普通,0
C007088,25-34,北京,专业技术,30-50万,2018-12-12,160469.88,R2,金卡,0
C007089,25-34,上海,企业职员,10万以下,2023-07-06,9599.8,R2,钻石,1
C007090,35-44,无锡,退休,10-30万,2020-03-24,74836.66,R2,普通,1
C007091,35-44,南京,其他,10-30万,2022-05-06,155421.2,R2,银卡,1
C007092,35-44,上海,专业技术,10-30万,2022-07-17,229622.63,R3,银卡,1
C007093,55-64,深圳,个体经营,10万以下,2022-06-11,34889.4,R3,普通,1
C007094,45-54,北京,退休,30-50万,2022-12-24,236358.77,R2,普通,1
C007095,45-54,上海,个体经营,10-30万,2018-08-17,81079.46,R5,银卡,0
C007096,25-34,徐州,公务员,50万以上,2024-02-27,2961976.13,R2,普通,0
C007097,35-44,南京,其他,30-50万,2022-04-13,207695.72,R2,银卡,0
C007098,35-44,南京,个体经营,10-30万,2022-04-03,343222.25,R3,普通,0
C007099,25-34,苏州,退休,30-50万,2021-11-22,1021965.8,R3,银卡,1
C007100,18-24,南通,专业技术,10万以下,2022-08-08,87230.88,R5,普通,1
C007101,35-44,北京,其他,10-30万,2020-06-01,145160.86,R2,普通,0
C007102,25-34,北京,专业技术,10-30万,2018-11-22,101162.62,R2,金卡,1
C007103,35-44,苏州,公务员,30-50万,2020-05-26,478012.88,R3,普通,0
C007104,18-24,无锡,公务员,10万以下,2023-02-01,47251.76,R3,银卡,1
C007105,25-34,苏州,专业技术,10-30万,2018-05-30,86669.65,R4,普通,1
C007106,18-24,常州,其他,10-30万,2021-12-22,69192.34,R4,普通,1
C007107,45-54,杭州,公务员,10-30万,2022-07-19,104117.86,R1,金卡,1
C007108,35-44,上海,企业职员,10万以下,2020-04-22,20389.98,R3,普通,1
C007109,35-44,北京,公务员,10-30万,2018-07-18,223170.26,R3,普通,1
C007110,25-34,常州,其他,30-50万,2022-06-25,293903.0,R3,普通,0
C007111,65+,徐州,专业技术,10万以下,2023-03-17,31469.48,R2,普通,1
C007112,45-54,深圳,退休,10-30万,2019-09-16,196175.96,R4,钻石,1
C007113,45-54,上海,专业技术,50万以上,2021-07-17,2844497.04,R3,普通,0
C007114,35-44,南京,专业技术,50万以上,2020-01-16,1664866.18,R2,普通,1
C007115,55-64,苏州,专业技术,10万以下,2021-09-06,36355.5,R2,普通,1
C007116,55-64,南京,企业职员,10-30万,2024-03-14,72167.98,R3,普通,1
C007117,35-44,南京,专业技术,10万以下,2022-03-28,50035.15,R4,银卡,1
C007118,45-54,常州,专业技术,50万以上,2019-04-06,2821381.7,R3,普通,1
C007119,25-34,上海,退休,10-30万,2018-10-11,47101.99,R4,普通,0
C007120,45-54,南京,企业职员,10-30万,2022-03-23,289734.4,R2,普通,1
C007121,35-44,苏州,专业技术,10万以下,2020-03-28,21133.67,R2,普通,0
C007122,18-24,苏州,其他,10-30万,2023-11-03,161548.79,R3,金卡,0
C007123,65+,杭州,退休,10万以下,2023-02-08,31186.28,R1,银卡,1
C007124,55-64,南京,公务员,30-50万,2020-03-17,388105.27,R1,普通,1
C007125,25-34,南京,退休,10-30万,2024-03-01,108227.2,R3,普通,0
C007126,65+,徐州,个体经营,10-30万,2019-12-01,73054.82,R2,普通,0
C007127,25-34,常州,退休,30-50万,2018-08-13,519765.92,R1,普通,1
C007128,35-44,南京,专业技术,10万以下,2023-12-27,26002.04,R1,普通,1
C007129,55-64,上海,个体经营,10万以下,2020-11-28,15587.76,R2,钻石,1
C007130,25-34,无锡,企业职员,10-30万,2022-04-14,71520.88,R2,银卡,1
C007131,35-44,南通,退休,30-50万,2020-07-16,209608.48,R2,普通,1
C007132,45-54,上海,专业技术,10万以下,2019-01-08,23078.52,R5,普通,1
C007133,25-34,南京,专业技术,30-50万,2023-12-06,509797.81,R3,银卡,1
C007134,35-44,南京,退休,10-30万,2020-05-20,84093.79,R3,普通,1
C007135,25-34,常州,其他,10-30万,2023-04-25,195432.01,R1,普通,1
C007136,45-54,南京,公务员,10-30万,2021-03-14,113056.14,R1,普通,1
C007137,25-34,南京,其他,10万以下,2021-10-02,25958.39,R4,金卡,1
C007138,25-34,苏州,企业职员,10万以下,2021-05-18,30252.54,R3,普通,0
C007139,45-54,无锡,专业技术,30-50万,2019-10-21,803552.09,R4,银卡,1
C007140,25-34,杭州,个体经营,10-30万,2020-10-01,60450.35,R2,金卡,1
C007141,35-44,南通,退休,10-30万,2022-05-01,274698.8,R3,普通,1
C007142,45-54,北京,专业技术,50万以上,2020-06-25,2424305.67,R3,钻石,0
C007143,45-54,无锡,专业技术,10万以下,2020-10-26,29676.91,R2,普通,1
C007144,25-34,常州,个体经营,10-30万,2024-01-01,216806.36,R4,银卡,1
C007145,55-64,苏州,专业技术,10-30万,2020-09-20,102130.9,R2,普通,1
C007146,45-54,南京,公务员,10万以下,2022-05-27,34606.33,R2,普通,1
C007147,35-44,南京,公务员,50万以上,2023-07-15,1144259.67,R1,银卡,1
C007148,45-54,南京,个体经营,50万以上,2021-03-30,2431972.58,R3,银卡,0
C007149,45-54,上海,公务员,10-30万,2021-04-21,84256.35,R4,普通,1
C007150,45-54,苏州,公务员,50万以上,2020-01-07,1461964.7,R2,普通,1
C007151,35-44,南京,企业职员,10万以下,2021-10-23,42130.28,R5,普通,0
C007152,45-54,上海,公务员,50万以上,2019-12-10,2533394.06,R2,钻石,1
C007153,65+,苏州,个体经营,30-50万,2022-09-19,265306.84,R4,银卡,1
C007154,35-44,北京,个体经营,10万以下,2020-10-07,43718.29,R3,普通,1
C007155,55-64,杭州,专业技术,10-30万,2018-08-13,73442.24,R4,普通,1
C007156,45-54,苏州,个体经营,30-50万,2020-11-18,136496.52,R3,金卡,1
C007157,55-64,苏州,专业技术,10-30万,2020-04-23,82554.6,R3,银卡,0
C007158,65+,深圳,个体经营,10-30万,2022-03-14,182148.4,R2,银卡,1
C007159,25-34,杭州,个体经营,10-30万,2020-05-07,119269.22,R4,银卡,1
C007160,25-34,北京,企业职员,10万以下,2019-05-22,22958.73,R4,普通,1
C007161,45-54,南京,退休,10万以下,2019-02-26,30843.82,R3,普通,1
C007162,35-44,南通,退休,10万以下,2018-11-23,30337.88,R3,普通,0
C007163,35-44,苏州,企业职员,30-50万,2022-07-27,545888.0,R2,普通,1
C007164,55-64,无锡,企业职员,10-30万,2019-04-27,53604.7,R2,银卡,1
